tanggal,username,full_text,cleaning,case_folding,hasil_normalisasi,token,stemming_data,sentiment_label_lexicon,manual
Thu Sep 26,cnbcindonesia,Cara Daftar MyPertamina Buat Isi Bensin Subsidi Mulai 1 Oktober 2024 https://t.co/XoJTVAfViC,Cara Daftar MyPertamina Buat Isi Bensin Subsidi Mulai  Oktober  ,cara daftar mypertamina buat isi bensin subsidi mulai  oktober  ,cara daftar mypertamina buat isi bensin subsidi mulai oktober,"['cara', 'daftar', 'mypertamina', 'buat', 'isi', 'bensin', 'subsidi', 'mulai', 'oktober']",cara daftar mypertamina buat isi bensin subsidi mulai oktober,netral,netral
Thu Sep 26,OrgilAbloh,@MyPertaminaID saya mau daftar barcode via mypertamina kenapa tidak bisa?, saya mau daftar barcode via mypertamina kenapa tidak bisa, saya mau daftar barcode via mypertamina kenapa tidak bisa,saya mau daftar barcode via mypertamina kenapa tidak bisa,"['saya', 'mau', 'daftar', 'barcode', 'via', 'mypertamina', 'kenapa', 'tidak', 'bisa']",saya mau daftar barcode via mypertamina kenapa tidak bisa,netral,negatif
Wed Sep 25,jago161,@NTMCLantasPolri data kendaraan tdk terdaftar di eri korlantas..kenapa ya..pdhl d samsat setempat sudah diperbaharui..mau untuk daftar mypertamina, data kendaraan tdk terdaftar di eri korlantaskenapa yapdhl d samsat setempat sudah diperbaharuimau untuk daftar mypertamina, data kendaraan tdk terdaftar di eri korlantaskenapa yapdhl d samsat setempat sudah diperbaharuimau untuk daftar mypertamina,data kendaraan tidak terdaftar di eri korlantaskenapa yapdhl di samsat setempat sudah diperbaharuimau untuk daftar mypertamina,"['data', 'kendaraan', 'tidak', 'terdaftar', 'di', 'eri', 'korlantaskenapa', 'yapdhl', 'di', 'samsat', 'setempat', 'sudah', 'diperbaharuimau', 'untuk', 'daftar', 'mypertamina']",data kendara tidak daftar di eri korlantaskenapa yapdhl di samsat tempat sudah diperbaharuimau untuk daftar mypertamina,netral,negatif
Wed Sep 25,kholis_ikm67855,@MyPertaminaID email saya sudh dipakai sama sodara buat daftar akun mypertamina apakah bisa diambil lg biar bisa buat daftar akun saya, email saya sudh dipakai sama sodara buat daftar akun mypertamina apakah bisa diambil lg biar bisa buat daftar akun saya, email saya sudh dipakai sama sodara buat daftar akun mypertamina apakah bisa diambil lg biar bisa buat daftar akun saya,email saya sudah dipakai sama saudara buat daftar akun mypertamina apakah bisa diambil lagi biar bisa buat daftar akun saya,"['email', 'saya', 'sudah', 'dipakai', 'sama', 'saudara', 'buat', 'daftar', 'akun', 'mypertamina', 'apakah', 'bisa', 'diambil', 'lagi', 'biar', 'bisa', 'buat', 'daftar', 'akun', 'saya']",email saya sudah pakai sama saudara buat daftar akun mypertamina apakah bisa ambil lagi biar bisa buat daftar akun saya,netral,netral
Tue Sep 24,32mochamadn,@MyPertaminaID min bagaimana caranya ganti email untuk daftar subsidi tepat di app mypertamina? Karena kode verifikasinya tidak masuk ke email, min bagaimana caranya ganti email untuk daftar subsidi tepat di app mypertamina Karena kode verifikasinya tidak masuk ke email, min bagaimana caranya ganti email untuk daftar subsidi tepat di app mypertamina karena kode verifikasinya tidak masuk ke email,min bagaimana caranya ganti email untuk daftar subsidi tepat di app mypertamina karena kode verifikasinya tidak masuk ke email,"['min', 'bagaimana', 'caranya', 'ganti', 'email', 'untuk', 'daftar', 'subsidi', 'tepat', 'di', 'app', 'mypertamina', 'karena', 'kode', 'verifikasinya', 'tidak', 'masuk', 'ke', 'email']",min bagaimana cara ganti email untuk daftar subsidi tepat di app mypertamina karena kode verifikasi tidak masuk ke email,netral,negatif
Sun Sep 22,Wilhamancha,@pertamina135 Input NIK saat daftar akun subsiditepat ternyata mohon solusinya untuk perbaiki data karena di link subsiditepat.mypertamina tidak bisa, Input NIK saat daftar akun subsiditepat ternyata mohon solusinya untuk perbaiki data karena di link subsiditepatmypertamina tidak bisa, input nik saat daftar akun subsiditepat ternyata mohon solusinya untuk perbaiki data karena di link subsiditepatmypertamina tidak bisa,input nik saat daftar akun subsiditepat ternyata mohon solusinya untuk perbaiki data karena di link subsiditepatmypertamina tidak bisa,"['input', 'nik', 'saat', 'daftar', 'akun', 'subsiditepat', 'ternyata', 'mohon', 'solusinya', 'untuk', 'perbaiki', 'data', 'karena', 'di', 'link', 'subsiditepatmypertamina', 'tidak', 'bisa']",input nik saat daftar akun subsiditepat nyata mohon solusi untuk baik data karena di link subsiditepatmypertamina tidak bisa,netral,negatif
Sun Sep 22,Manisenyahidup,Demiapapun ribet bgt daftar mypertamina cuman buat dpt barcode doang,Demiapapun ribet bgt daftar mypertamina cuman buat dpt barcode doang,demiapapun ribet bgt daftar mypertamina cuman buat dpt barcode doang,demiapapun ribet banget daftar mypertamina cuma buat dapat barcode doang,"['demiapapun', 'ribet', 'banget', 'daftar', 'mypertamina', 'cuma', 'buat', 'dapat', 'barcode', 'doang']",apa ribet banget daftar mypertamina cuma buat dapat barcode doang,netral,negatif
Wed Sep 18,ftwfafa,MyPertamina panteq. Disuruh daftar barcode malah salah pin. Giliran udah reset pin malah akun ditahan.,MyPertamina panteq Disuruh daftar barcode malah salah pin Giliran udah reset pin malah akun ditahan,mypertamina panteq disuruh daftar barcode malah salah pin giliran udah reset pin malah akun ditahan,mypertamina panteq disuruh daftar barcode malah salah pin giliran sudah reset pin malah akun ditahan,"['mypertamina', 'panteq', 'disuruh', 'daftar', 'barcode', 'malah', 'salah', 'pin', 'giliran', 'sudah', 'reset', 'pin', 'malah', 'akun', 'ditahan']",mypertamina panteq suruh daftar barcode malah salah pin gilir sudah reset pin malah akun tahan,netral,negatif
Wed Sep 18,froggsyy_,@MyPertaminaID halo saya sudah pernah daftar mypertamina tp no hp sy yg lama ga aktif lagi, halo saya sudah pernah daftar mypertamina tp no hp sy yg lama ga aktif lagi, halo saya sudah pernah daftar mypertamina tp no hp sy yg lama ga aktif lagi,halo saya sudah pernah daftar mypertamina tetapi no handphone saya yang lama tidak aktif lagi,"['halo', 'saya', 'sudah', 'pernah', 'daftar', 'mypertamina', 'tetapi', 'no', 'handphone', 'saya', 'yang', 'lama', 'tidak', 'aktif', 'lagi']",halo saya sudah pernah daftar mypertamina tetapi no handphone saya yang lama tidak aktif lagi,negatif,netral
Wed Sep 18,Noegraha_K,Selamat siang @MyPertaminaID sy dulu sudah daftar di aplikasi mypertamina namun lupa utk cetak QRCode nya begitu mau cetak QRCode ditanyakan Pin Claim dan sy benar benar lupa bagaimana caranya sy bisa cetak QRCode tsb. Mohon dibantu masalah ini,Selamat siang  sy dulu sudah daftar di aplikasi mypertamina namun lupa utk cetak QRCode nya begitu mau cetak QRCode ditanyakan Pin Claim dan sy benar benar lupa bagaimana caranya sy bisa cetak QRCode tsb Mohon dibantu masalah ini,selamat siang  sy dulu sudah daftar di aplikasi mypertamina namun lupa utk cetak qrcode nya begitu mau cetak qrcode ditanyakan pin claim dan sy benar benar lupa bagaimana caranya sy bisa cetak qrcode tsb mohon dibantu masalah ini,selamat siang saya dulu sudah daftar di aplikasi mypertamina namun lupa untuk cetak qrcode nya begitu mau cetak qrcode ditanyakan pin klaim dan saya benar benar lupa bagaimana caranya saya bisa cetak qrcode tersebut mohon dibantu masalah ini,"['selamat', 'siang', 'saya', 'dulu', 'sudah', 'daftar', 'di', 'aplikasi', 'mypertamina', 'namun', 'lupa', 'untuk', 'cetak', 'qrcode', 'nya', 'begitu', 'mau', 'cetak', 'qrcode', 'ditanyakan', 'pin', 'klaim', 'dan', 'saya', 'benar', 'benar', 'lupa', 'bagaimana', 'caranya', 'saya', 'bisa', 'cetak', 'qrcode', 'tersebut', 'mohon', 'dibantu', 'masalah', 'ini']",selamat siang saya dulu sudah daftar di aplikasi mypertamina namun lupa untuk cetak qrcode nya begitu mau cetak qrcode tanya pin klaim dan saya benar benar lupa bagaimana cara saya bisa cetak qrcode sebut mohon bantu masalah ini,netral,netral
Tue Sep 17,405files,gimana ini mypertamina kok nik ortuku udh kedaftar pdhl dia blm daftar,gimana ini mypertamina kok nik ortuku udh kedaftar pdhl dia blm daftar,gimana ini mypertamina kok nik ortuku udh kedaftar pdhl dia blm daftar,bagaimana ini mypertamina kok nik ortuku sudah kedaftar padahal dia belum daftar,"['bagaimana', 'ini', 'mypertamina', 'kok', 'nik', 'ortuku', 'sudah', 'kedaftar', 'padahal', 'dia', 'belum', 'daftar']",bagaimana ini mypertamina kok nik ortuku sudah daftar padahal dia belum daftar,netral,negatif
Tue Sep 17,Titinkomalasari,@ratihsdv Langsung daftar di mypertamina yg wara wiri out sendiri ampe kesel motoin stnk sama bagian mobil yg ada plat nomornya. Ga ampe 3 hari udh muncul barcode. Biasa jalan-jalan beda kabupaten/kota jadi download app itu deh, Langsung daftar di mypertamina yg wara wiri out sendiri ampe kesel motoin stnk sama bagian mobil yg ada plat nomornya Ga ampe  hari udh muncul barcode Biasa jalanjalan beda kabupatenkota jadi download app itu deh, langsung daftar di mypertamina yg wara wiri out sendiri ampe kesel motoin stnk sama bagian mobil yg ada plat nomornya ga ampe  hari udh muncul barcode biasa jalanjalan beda kabupatenkota jadi download app itu deh,langsung daftar di mypertamina yang wara wiri out sendiri sampai kesal motoin stnk sama bagian mobil yang ada plat nomornya tidak sampai hari sudah muncul barcode biasa jalan jalan beda kabupatenkota jadi unduh app itu deh,"['langsung', 'daftar', 'di', 'mypertamina', 'yang', 'wara', 'wiri', 'out', 'sendiri', 'sampai', 'kesal', 'motoin', 'stnk', 'sama', 'bagian', 'mobil', 'yang', 'ada', 'plat', 'nomornya', 'tidak', 'sampai', 'hari', 'sudah', 'muncul', 'barcode', 'biasa', 'jalan', 'jalan', 'beda', 'kabupatenkota', 'jadi', 'unduh', 'app', 'itu', 'deh']",langsung daftar di mypertamina yang wara wiri out sendiri sampai kesal motoin stnk sama bagi mobil yang ada plat nomor tidak sampai hari sudah muncul barcode biasa jalan jalan beda kabupatenkota jadi unduh app itu deh,netral,netral
Tue Sep 17,tikadifa,@MyPertaminaID halo kak. Saya daftar mypertamina udah 3 minggu lebih kok belum di acc ya verifikasi nya?, halo kak Saya daftar mypertamina udah  minggu lebih kok belum di acc ya verifikasi nya, halo kak saya daftar mypertamina udah  minggu lebih kok belum di acc ya verifikasi nya,halo kak saya daftar mypertamina sudah minggu lebih kok belum di acc ya verifikasi nya,"['halo', 'kak', 'saya', 'daftar', 'mypertamina', 'sudah', 'minggu', 'lebih', 'kok', 'belum', 'di', 'acc', 'ya', 'verifikasi', 'nya']",halo kak saya daftar mypertamina sudah minggu lebih kok belum di acc ya verifikasi nya,netral,negatif
Mon Sep 16,rrawr_0w0,Ini mau isi bensin pertalite harus pakai aplikasi mypertamina dan harus daftar yg cukup ribet itu. Bokap udah ngerepotin petugas pom bensin tuh kurleb stengah jam dan menciptakan antrian panjang. Emak gue dah bilang isi pertamax aja duitnya pake duit nyokap,Ini mau isi bensin pertalite harus pakai aplikasi mypertamina dan harus daftar yg cukup ribet itu Bokap udah ngerepotin petugas pom bensin tuh kurleb stengah jam dan menciptakan antrian panjang Emak gue dah bilang isi pertamax aja duitnya pake duit nyokap,ini mau isi bensin pertalite harus pakai aplikasi mypertamina dan harus daftar yg cukup ribet itu bokap udah ngerepotin petugas pom bensin tuh kurleb stengah jam dan menciptakan antrian panjang emak gue dah bilang isi pertamax aja duitnya pake duit nyokap,ini mau isi bensin pertalite harus pakai aplikasi mypertamina dan harus daftar yang cukup ribet itu ayah sudah merepotkan petugas pom bensin itu kurleb stengah jam dan menciptakan antrean panjang emak gue sudah bilang isi pertamax saja duitnya pakai duit ibu,"['ini', 'mau', 'isi', 'bensin', 'pertalite', 'harus', 'pakai', 'aplikasi', 'mypertamina', 'dan', 'harus', 'daftar', 'yang', 'cukup', 'ribet', 'itu', 'ayah', 'sudah', 'merepotkan', 'petugas', 'pom', 'bensin', 'itu', 'kurleb', 'stengah', 'jam', 'dan', 'menciptakan', 'antrean', 'panjang', 'emak', 'gue', 'sudah', 'bilang', 'isi', 'pertamax', 'saja', 'duitnya', 'pakai', 'duit', 'ibu']",ini mau isi bensin pertalite harus pakai aplikasi mypertamina dan harus daftar yang cukup ribet itu ayah sudah repot tugas pom bensin itu kurleb stengah jam dan cipta antre panjang emak gue sudah bilang isi pertamax saja duit pakai duit ibu,netral,negatif
Mon Sep 16,MyPertaminaID,Ikuti langkah berikut ini untuk daftar Subsidi Tepat LPG! Jika kamu merupakan konsumen Subsidi Tepat LPG jangan lupa untuk mendaftarkan data dirimu dengan mengikuti 3 langkah mudah ini! #MyPertamina #SemuaJadiIstimewa #Call135 #EnergizingYourJourney https://t.co/phAaypwAxU,Ikuti langkah berikut ini untuk daftar Subsidi Tepat LPG Jika kamu merupakan konsumen Subsidi Tepat LPG jangan lupa untuk mendaftarkan data dirimu dengan mengikuti  langkah mudah ini MyPertamina SemuaJadiIstimewa Call EnergizingYourJourney ,ikuti langkah berikut ini untuk daftar subsidi tepat lpg jika kamu merupakan konsumen subsidi tepat lpg jangan lupa untuk mendaftarkan data dirimu dengan mengikuti  langkah mudah ini mypertamina semuajadiistimewa call energizingyourjourney ,ikuti langkah berikut ini untuk daftar subsidi tepat lpg jika kamu merupakan konsumen subsidi tepat lpg jangan lupa untuk mendaftarkan data dirimu dengan mengikuti langkah mudah ini mypertamina semuajadiistimewa call energizingyourjourney,"['ikuti', 'langkah', 'berikut', 'ini', 'untuk', 'daftar', 'subsidi', 'tepat', 'lpg', 'jika', 'kamu', 'merupakan', 'konsumen', 'subsidi', 'tepat', 'lpg', 'jangan', 'lupa', 'untuk', 'mendaftarkan', 'data', 'dirimu', 'dengan', 'mengikuti', 'langkah', 'mudah', 'ini', 'mypertamina', 'semuajadiistimewa', 'call', 'energizingyourjourney']",ikut langkah ikut ini untuk daftar subsidi tepat lpg jika kamu rupa konsumen subsidi tepat lpg jangan lupa untuk daftar data diri dengan ikut langkah mudah ini mypertamina semuajadiistimewa call energizingyourjourney,netral,netral
Fri Sep 13,sentasticker,ges adakah yang daftar mypertamina terus salah email waktu daftar? aku mau bertanya tanya,ges adakah yang daftar mypertamina terus salah email waktu daftar aku mau bertanya tanya,ges adakah yang daftar mypertamina terus salah email waktu daftar aku mau bertanya tanya,gas adakah yang daftar mypertamina terus salah email waktu daftar aku mau bertanya tanya,"['gas', 'adakah', 'yang', 'daftar', 'mypertamina', 'terus', 'salah', 'email', 'waktu', 'daftar', 'aku', 'mau', 'bertanya', 'tanya']",gas ada yang daftar mypertamina terus salah email waktu daftar aku mau tanya tanya,netral,netral
Tue Sep 10,princeunseok,@eunseoketawa iya ternyata harus daftar qr code dulu di mypertamina, iya ternyata harus daftar qr code dulu di mypertamina, iya ternyata harus daftar qr code dulu di mypertamina,iya ternyata harus daftar qr code dulu di mypertamina,"['iya', 'ternyata', 'harus', 'daftar', 'qr', 'code', 'dulu', 'di', 'mypertamina']",iya nyata harus daftar qr code dulu di mypertamina,netral,netral
Tue Sep 10,spiingoff,Ternyata daftar mypertamina ribet jg ya dah gt stnknya KERITING! KAN KEK GINI MAKAN WAKTU BUAT NGELURUSIN TU KERTAS,Ternyata daftar mypertamina ribet jg ya dah gt stnknya KERITING KAN KEK GINI MAKAN WAKTU BUAT NGELURUSIN TU KERTAS,ternyata daftar mypertamina ribet jg ya dah gt stnknya keriting kan kek gini makan waktu buat ngelurusin tu kertas,ternyata daftar mypertamina ribet juga ya sudah begitu stnknya keriting kan kayak begini makan waktu buat ngelurusin itu kertas,"['ternyata', 'daftar', 'mypertamina', 'ribet', 'juga', 'ya', 'sudah', 'begitu', 'stnknya', 'keriting', 'kan', 'kayak', 'begini', 'makan', 'waktu', 'buat', 'ngelurusin', 'itu', 'kertas']",nyata daftar mypertamina ribet juga ya sudah begitu stnknya keriting kan kayak begini makan waktu buat ngelurusin itu kertas,netral,negatif
Mon Sep 09,minadinaa,Mulai 1 Oktober beli Pertalite makin simpel tapi canggih! Sekarang harus pakai QR Code dari aplikasi MyPertamina. tinggal daftar online dapetin QR-nya lalu tunjukin waktu beli. Jadi jangan lupa siapin QR Code biar makin praktis saat isi BBM di SPBU https://t.co/ohLd2GKpYH,Mulai  Oktober beli Pertalite makin simpel tapi canggih Sekarang harus pakai QR Code dari aplikasi MyPertamina tinggal daftar online dapetin QRnya lalu tunjukin waktu beli Jadi jangan lupa siapin QR Code biar makin praktis saat isi BBM di SPBU ,mulai  oktober beli pertalite makin simpel tapi canggih sekarang harus pakai qr code dari aplikasi mypertamina tinggal daftar online dapetin qrnya lalu tunjukin waktu beli jadi jangan lupa siapin qr code biar makin praktis saat isi bbm di spbu ,mulai oktober beli pertalite makin simpel tapi canggih sekarang harus pakai qr code dari aplikasi mypertamina tinggal daftar online mendapatkan qrnya lalu tunjukan waktu beli jadi jangan lupa siapkan qr code biar makin praktis saat isi bahan bakar minyak di spbu,"['mulai', 'oktober', 'beli', 'pertalite', 'makin', 'simpel', 'tapi', 'canggih', 'sekarang', 'harus', 'pakai', 'qr', 'code', 'dari', 'aplikasi', 'mypertamina', 'tinggal', 'daftar', 'online', 'mendapatkan', 'qrnya', 'lalu', 'tunjukan', 'waktu', 'beli', 'jadi', 'jangan', 'lupa', 'siapkan', 'qr', 'code', 'biar', 'makin', 'praktis', 'saat', 'isi', 'bahan', 'bakar', 'minyak', 'di', 'spbu']",mulai oktober beli pertalite makin simpel tapi canggih sekarang harus pakai qr code dari aplikasi mypertamina tinggal daftar online dapat qrnya lalu tunjuk waktu beli jadi jangan lupa siap qr code biar makin praktis saat isi bahan bakar minyak di spbu,netral,negatif
Mon Sep 09,TurnBackHoax, Daftar Motor yang Dilarang Menggunakan Pertalite Mulai 2 September Konten yang menyesatkan. Hingga saat ini pembatasan penggunaan pertalite dengan aplikasi MyPertamina belum diberlakukan ... https://t.co/gfY6M9cY15, Daftar Motor yang Dilarang Menggunakan Pertalite Mulai  September Konten yang menyesatkan Hingga saat ini pembatasan penggunaan pertalite dengan aplikasi MyPertamina belum diberlakukan  , daftar motor yang dilarang menggunakan pertalite mulai  september konten yang menyesatkan hingga saat ini pembatasan penggunaan pertalite dengan aplikasi mypertamina belum diberlakukan  ,daftar motor yang dilarang menggunakan pertalite mulai september konten yang menyesatkan hingga saat ini pembatasan penggunaan pertalite dengan aplikasi mypertamina belum diberlakukan,"['daftar', 'motor', 'yang', 'dilarang', 'menggunakan', 'pertalite', 'mulai', 'september', 'konten', 'yang', 'menyesatkan', 'hingga', 'saat', 'ini', 'pembatasan', 'penggunaan', 'pertalite', 'dengan', 'aplikasi', 'mypertamina', 'belum', 'diberlakukan']",daftar motor yang larang guna pertalite mulai september konten yang sesat hingga saat ini batas guna pertalite dengan aplikasi mypertamina belum laku,netral,netral
Mon Sep 09,detikfinance,Apakah bisa daftar MyPertamina di SPBU untuk beli BBM Subsidi? Jawabannya iya pendaftaran MyPertamina dapat dilakukan offline di SPBU yang telah ditunjuk. https://t.co/KOGRwG8Aqo,Apakah bisa daftar MyPertamina di SPBU untuk beli BBM Subsidi Jawabannya iya pendaftaran MyPertamina dapat dilakukan offline di SPBU yang telah ditunjuk ,apakah bisa daftar mypertamina di spbu untuk beli bbm subsidi jawabannya iya pendaftaran mypertamina dapat dilakukan offline di spbu yang telah ditunjuk ,apakah bisa daftar mypertamina di spbu untuk beli bahan bakar minyak subsidi jawabannya iya pendaftaran mypertamina dapat dilakukan offline di spbu yang telah ditunjuk,"['apakah', 'bisa', 'daftar', 'mypertamina', 'di', 'spbu', 'untuk', 'beli', 'bahan', 'bakar', 'minyak', 'subsidi', 'jawabannya', 'iya', 'pendaftaran', 'mypertamina', 'dapat', 'dilakukan', 'offline', 'di', 'spbu', 'yang', 'telah', 'ditunjuk']",apakah bisa daftar mypertamina di spbu untuk beli bahan bakar minyak subsidi jawab iya daftar mypertamina dapat laku offline di spbu yang telah tunjuk,negatif,negatif
Mon Sep 09,ininicknamee,@MyPertaminaID mau tanya kak ini kendaraan kok gk bisa didaftarkan di mypertamina ya tertulis jenis kendaraan tidak valid padahal semua isi sudah diisi dengan benar. Udh daftar bbrp kendaraan tp hanya 1 yg gagal Mohon bantuannya karena sudah g bisa isi bensin tanpa barcode, mau tanya kak ini kendaraan kok gk bisa didaftarkan di mypertamina ya tertulis jenis kendaraan tidak valid padahal semua isi sudah diisi dengan benar Udh daftar bbrp kendaraan tp hanya  yg gagal Mohon bantuannya karena sudah g bisa isi bensin tanpa barcode, mau tanya kak ini kendaraan kok gk bisa didaftarkan di mypertamina ya tertulis jenis kendaraan tidak valid padahal semua isi sudah diisi dengan benar udh daftar bbrp kendaraan tp hanya  yg gagal mohon bantuannya karena sudah g bisa isi bensin tanpa barcode,mau tanya kak ini kendaraan kok tidak bisa didaftarkan di mypertamina ya tertulis jenis kendaraan tidak valid padahal semua isi sudah diisi dengan benar sudah daftar beberapa kendaraan tetapi hanya yang gagal mohon bantuannya karena sudah tidak bisa isi bensin tanpa barcode,"['mau', 'tanya', 'kak', 'ini', 'kendaraan', 'kok', 'tidak', 'bisa', 'didaftarkan', 'di', 'mypertamina', 'ya', 'tertulis', 'jenis', 'kendaraan', 'tidak', 'valid', 'padahal', 'semua', 'isi', 'sudah', 'diisi', 'dengan', 'benar', 'sudah', 'daftar', 'beberapa', 'kendaraan', 'tetapi', 'hanya', 'yang', 'gagal', 'mohon', 'bantuannya', 'karena', 'sudah', 'tidak', 'bisa', 'isi', 'bensin', 'tanpa', 'barcode']",mau tanya kak ini kendara kok tidak bisa daftar di mypertamina ya tulis jenis kendara tidak valid padahal semua isi sudah isi dengan benar sudah daftar beberapa kendara tetapi hanya yang gagal mohon bantu karena sudah tidak bisa isi bensin tanpa barcode,netral,negatif
Sun Sep 08,AdiRistanto7,@Dziqii @46035TRI @MafiaWasit @pertamina Dan lucunya ketika daftar barcode lagi ke mypertamina data kendaraan yg lama masih ada jadi ada dua barcode berbeda dgn data kendaraan yg sama beda plat nomer yg satu lama yg satu baru,    Dan lucunya ketika daftar barcode lagi ke mypertamina data kendaraan yg lama masih ada jadi ada dua barcode berbeda dgn data kendaraan yg sama beda plat nomer yg satu lama yg satu baru,    dan lucunya ketika daftar barcode lagi ke mypertamina data kendaraan yg lama masih ada jadi ada dua barcode berbeda dgn data kendaraan yg sama beda plat nomer yg satu lama yg satu baru,dan lucunya ketika daftar barcode lagi ke mypertamina data kendaraan yang lama masih ada jadi ada dua barcode berbeda dengan data kendaraan yang sama beda plat nomer yang satu lama yang satu baru,"['dan', 'lucunya', 'ketika', 'daftar', 'barcode', 'lagi', 'ke', 'mypertamina', 'data', 'kendaraan', 'yang', 'lama', 'masih', 'ada', 'jadi', 'ada', 'dua', 'barcode', 'berbeda', 'dengan', 'data', 'kendaraan', 'yang', 'sama', 'beda', 'plat', 'nomer', 'yang', 'satu', 'lama', 'yang', 'satu', 'baru']",dan lucu ketika daftar barcode lagi ke mypertamina data kendara yang lama masih ada jadi ada dua barcode beda dengan data kendara yang sama beda plat nomer yang satu lama yang satu baru,netral,negatif
Fri Sep 06,kbrkalimantan1,Disperindag Palangka Raya Minta Warga Segera Daftar Mypertamina https://t.co/3nePUsiw85,Disperindag Palangka Raya Minta Warga Segera Daftar Mypertamina ,disperindag palangka raya minta warga segera daftar mypertamina ,disperindag palangka raya meminta warga segera daftar mypertamina,"['disperindag', 'palangka', 'raya', 'meminta', 'warga', 'segera', 'daftar', 'mypertamina']",disperindag palangka raya minta warga segera daftar mypertamina,netral,negatif
Thu Sep 05,Virgomanggala,Maaf maaf nih pak @jokowi . Entah saya yg ga bisa daftar mypertamina atau emang ribet atau lg eror. Kok gagal terus ya? Mau bikin aturan tapi caranya dibikin ribet gini ya? Yang 1500cc ga boleh pertalite ya? Pdhl mobil tahun 2003 itu kategori mobil mewah ya?,Maaf maaf nih pak   Entah saya yg ga bisa daftar mypertamina atau emang ribet atau lg eror Kok gagal terus ya Mau bikin aturan tapi caranya dibikin ribet gini ya Yang cc ga boleh pertalite ya Pdhl mobil tahun  itu kategori mobil mewah ya,maaf maaf nih pak   entah saya yg ga bisa daftar mypertamina atau emang ribet atau lg eror kok gagal terus ya mau bikin aturan tapi caranya dibikin ribet gini ya yang cc ga boleh pertalite ya pdhl mobil tahun  itu kategori mobil mewah ya,maaf maaf nih pak entah saya yang tidak bisa daftar mypertamina atau memang ribet atau lagi eror kok gagal terus ya mau bikin aturan tapi caranya dibuat ribet begini ya yang cc tidak boleh pertalite ya padahal mobil tahun itu kategori mobil mewah ya,"['maaf', 'maaf', 'nih', 'pak', 'entah', 'saya', 'yang', 'tidak', 'bisa', 'daftar', 'mypertamina', 'atau', 'memang', 'ribet', 'atau', 'lagi', 'eror', 'kok', 'gagal', 'terus', 'ya', 'mau', 'bikin', 'aturan', 'tapi', 'caranya', 'dibuat', 'ribet', 'begini', 'ya', 'yang', 'cc', 'tidak', 'boleh', 'pertalite', 'ya', 'padahal', 'mobil', 'tahun', 'itu', 'kategori', 'mobil', 'mewah', 'ya']",maaf maaf nih pak entah saya yang tidak bisa daftar mypertamina atau memang ribet atau lagi eror kok gagal terus ya mau bikin atur tapi cara buat ribet begini ya yang cc tidak boleh pertalite ya padahal mobil tahun itu kategori mobil mewah ya,netral,negatif
Thu Sep 05,Virgomanggala,Ribet banget daftar neng mypertamina. Input iki input kae. Byuuuuhhh. Nek aku omong enak ya dadi pejabat ngko mesthi dibales yo mulakno dadio pejabat ,Ribet banget daftar neng mypertamina Input iki input kae Byuuuuhhh Nek aku omong enak ya dadi pejabat ngko mesthi dibales yo mulakno dadio pejabat ,ribet banget daftar neng mypertamina input iki input kae byuuuuhhh nek aku omong enak ya dadi pejabat ngko mesthi dibales yo mulakno dadio pejabat ,ribet banget daftar neng mypertamina input ini input itu byuuuuhhh nek aku omong enak ya dadi pejabat ngko mesthi dibalas iya mulakno jadilah pejabat,"['ribet', 'banget', 'daftar', 'neng', 'mypertamina', 'input', 'ini', 'input', 'itu', 'byuuuuhhh', 'nek', 'aku', 'omong', 'enak', 'ya', 'dadi', 'pejabat', 'ngko', 'mesthi', 'dibalas', 'iya', 'mulakno', 'jadilah', 'pejabat']",ribet banget daftar neng mypertamina input ini input itu byuuuuhhh nek aku omong enak ya dadi jabat ngko mesthi balas iya mulakno jadi jabat,netral,negatif
Wed Sep 04,MyPertaminaID,Langkah mudah untuk daftar Subsidi Tepat roda empat! Untuk kamu yang ingin mendaftar Subsidi Tepat pastikan kamu menyiapkan dokumen apa saja yang dibutuhkan saat melakukan langkah pendaftaran. Berikut ini langkah pendaftarannya Sob! https://t.co/ipcJvvt9EV,Langkah mudah untuk daftar Subsidi Tepat roda empat Untuk kamu yang ingin mendaftar Subsidi Tepat pastikan kamu menyiapkan dokumen apa saja yang dibutuhkan saat melakukan langkah pendaftaran Berikut ini langkah pendaftarannya Sob ,langkah mudah untuk daftar subsidi tepat roda empat untuk kamu yang ingin mendaftar subsidi tepat pastikan kamu menyiapkan dokumen apa saja yang dibutuhkan saat melakukan langkah pendaftaran berikut ini langkah pendaftarannya sob ,langkah mudah untuk daftar subsidi tepat roda empat untuk kamu yang ingin mendaftar subsidi tepat pastikan kamu menyiapkan dokumen apa saja yang dibutuhkan saat melakukan langkah pendaftaran berikut ini langkah pendaftarannya bro,"['langkah', 'mudah', 'untuk', 'daftar', 'subsidi', 'tepat', 'roda', 'empat', 'untuk', 'kamu', 'yang', 'ingin', 'mendaftar', 'subsidi', 'tepat', 'pastikan', 'kamu', 'menyiapkan', 'dokumen', 'apa', 'saja', 'yang', 'dibutuhkan', 'saat', 'melakukan', 'langkah', 'pendaftaran', 'berikut', 'ini', 'langkah', 'pendaftarannya', 'bro']",langkah mudah untuk daftar subsidi tepat roda empat untuk kamu yang ingin daftar subsidi tepat pasti kamu siap dokumen apa saja yang butuh saat laku langkah daftar ikut ini langkah daftar bro,netral,negatif
